"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_1","area_sentinel_id_10","area_sentinel_id_12","area_sentinel_id_13","area_sentinel_id_14","area_sentinel_id_15","area_sentinel_id_16","area_sentinel_id_17","area_sentinel_id_18","area_sentinel_id_19","area_sentinel_id_2","area_sentinel_id_20","area_sentinel_id_21","area_sentinel_id_3","area_sentinel_id_4","area_sentinel_id_7","area_sentinel_id_9"
"1",5,"P","2",244.180938720703,66.5625,0.9288,"1",0,44811.2447460492,0,0,0,0,3266.66666666667,0,12233.7688874453,0,0,160326.933532376,166.666666666667,0,3066.66666666667,0,3166.66666666667
"1",10.35,"P","2",174.763809204102,92.8125,1.892,"1",53330.6424531969,349336.656165933,413475.026017904,0,8500,628268.596004339,50700,0,100,0,0,179418.015875171,0,12928.3865947897,761784.59707167,0,0
"1",3.2,"P","2",87.0442733764648,92.8125,2.408,"1",75415.8066594236,215060.170580682,178817.55799104,54752.0445063904,1898.77886215351,0,5759.72536486418,0,133.333333333333,0,7109.49516766317,131678.265742939,0,166129.668468148,16292.16669028,3894.7126576677,0
"2",6.95,"P","2",94.5114669799805,86.95315,0.946,"1",88297.0565885694,770480.97444956,370588.39499419,29030.5536547695,132322.486047309,75033.3333333333,18438.952367877,0,3400,0,214867.851414635,190355.819045002,133.333333333333,55218.1896448097,229844.799631011,10529.3320056672,33.3333333333333
"2",9.8,"K/Ka","1",93.2549285888672,15.88649,0.774,"2",297324.757793929,125598.759456736,47305.6057070071,0,194374.592822554,53508.5905303215,78700.5418796635,0,19197.7001883629,0,65260.6060608678,75132.3665941755,149055.527458743,0,17279.2529700014,0,9900
"2",7.2,"P","3",69.6572418212891,60.40002,2.15,"2",408444.686290203,433995.350018669,150838.707367222,28820.7350703577,111787.15873564,0,12828.9885381819,0,66.6666666666667,0,678792.840895601,68872.6138345558,0,279472.118446975,344926.728378423,3033.33333333333,83328.1646930826
"1",6,"P","2",275.090057373047,31.26994,1.935,"1",15793.1478343904,34025.9814530922,466.666666666667,0,0,0,2933.33333333333,0,229745.186621235,0,0,382127.281050678,322705.689229184,980.737231120778,26130.2595432925,0,0
"2",12,"K/Ka","1",100.916580200195,22.5938,2.236,"1",105248.779111844,41996.5507296069,25266.7159144301,0,1733.33333333333,0,0,0,400,0,65869.7809336862,221732.273967108,33.3333333333333,0,9766.66666666667,0,8566.66666666667
"1",5.2,"P","2",150.210144042969,13.1011,4.902,"2",19178.0008799707,35568.2984387502,0,0,0,0,1769.27451193333,0,4667.73590637216,0,7023.1177572161,108021.971153637,35746.9471770693,780.517828216155,30628.6110301124,166.666666666667,366.666666666667
"1",6.4,"P","2",90.6551132202148,46.1876,1.72,"1",178389.338501493,442091.182983674,313274.245104694,79571.9876682769,2491.88038967938,0,71845.7002482843,0,0,0,384938.498079638,48499.4212415069,0,724899.390377988,195241.192544588,11233.3333333333,42033.3333333333
"2",3.9,"P","2",137.346450805664,31.26994,1.935,"1",254832.453047328,196384.472367082,55586.5804560094,14433.3333333333,7942.00645905609,5223.20294628541,16738.3008069359,0,69517.5284161834,0,195449.33201087,326777.492522369,216608.521170137,9377.97945245014,43451.9168597957,0,27642.8782842743
"2",15,"K/Ka","1",86.7304077148438,15.474275,1.419,"2",224458.62234529,252875.35726941,75312.6263067902,0,170924.4649601,18615.0339784178,0,153043.394794982,46736.8981856698,0,191552.759343169,186830.542214622,68783.7420987121,0,101107.566821946,0,0
"2",9.35,"P","3",248.538803100586,54.37193,1.548,"2",437058.720738287,587682.363678048,81671.8264413377,0,66.6666666666667,28774.3737131767,30566.6666666667,0,17670.4047766728,0,96041.7856679009,109391.983558889,566.666666666667,5766.66666666667,217848.218005632,5582.89726326863,14100
"1",44,"P","3",289.867828369141,72.193776,2.1328,"1",33.3333333333333,0,0,0,0,0,266.666666666667,0,533.333333333333,0,0,189020.222498717,833.333333333333,0,5114.08889497131,33.3333333333333,66.6666666666667
"1",5.62,"P","2",54.2645530700684,71.831295,2.279,"2",1555832.65362961,272743.806965037,694737.036737507,0,0,4072.6075566723,3.04048986484607,0,0,0,145597.343252498,40564.099465533,0,82146.482661056,17643.144074583,181762.008707791,12332.4682244333
"2",17.2,"P","3",262.48583984375,42.84071,1.548,"2",105930.160424638,589680.842984788,681.449501076713,2233.33333333333,4566.66666666667,0,18202.5130485495,0,22112.6459548871,0,84994.110275751,184824.326323345,21962.9847574669,400,126124.78854126,0,733.333333333333
"1",12.2,"K","1",293.510040283203,72.193776,2.1328,"1",0,0,0,0,66.6666666666667,0,3433.33333333333,0,17882.6829433441,0,0,200612.12664134,7766.66666666667,0,0,0,0
"1",14.8,"P","2",95.270866394043,13.1011,4.902,"2",0,5131.55506253242,126.762180030346,33.3333333333333,366.666666666667,233.333333333333,4233.33333333333,0,26171.3283888996,0,2450.44935320814,147774.285551529,8138.58564098676,3899.21351398031,8908.81727629652,5468.16196559618,233.333333333333
"1",7.5,"P","2",49.4204063415527,92.8125,1.376,"1",78191.6942051884,395197.994034378,204437.776135235,23640.1336416602,0,0,10802.5881379222,0,0,0,230060.420849673,50259.6165369075,33.3333333333333,126283.070817132,47200.0630247717,8033.33333333333,0
"2",8,"P","2",108.315795898438,71.098175,1.29,"1",10813.1018104653,382638.723221473,35375.6791795376,55755.1769725995,0,13800,13509.0704166951,0,0,0,216190.997000587,61963.8915627729,0,1147305.40878345,98994.9769203879,771.125507447869,32991.1804165691
"2",3.8,"P","3",233.086303710938,33.5938,1.548,"2",11196.3643731304,361369.048426442,0,0,2866.66666666667,14835.3523869378,104719.234673774,0,20897.3059524472,0,0,93024.9842334539,75080.6527670706,0,3333.33333333333,0,19396.6042122028
"2",8.7,"P","3",165.141494750977,64.78444,1.5652,"1",47453.321239166,228586.493898781,0,0,0,0,12233.7346756831,136738.929901957,152857.859035255,0,2538.77446576953,180138.265042318,77153.0834709876,0,5610.51127596293,14200.1013060411,8850.23934920318
"2",6,"P","2",15.5134925842285,14.21438,3.44,"2",588061.705740681,462246.240412557,190890.727921012,87177.3336741215,98755.8847439708,58180.6851994246,57445.0994157465,0,0,0,274023.191528193,17716.0784651836,0,127086.270846225,0,211583.143121356,76278.6339224937
"2",3,"P","2",161.991348266602,92.8125,2.064,"1",145956.354658858,506125.813165462,270419.176360447,0,123420.664388981,110985.630728568,64415.7497483868,0,15338.454280297,0,19307.4768801841,241342.703715219,0,193018.804700675,34593.1413472902,121061.278218434,79679.1906163834
"2",6.3,"K/Ka","2",51.6995010375977,22.5938,2.236,"1",323889.127523334,55332.6925841024,287827.102435504,28371.6545384998,66042.3893111413,3533.33333333333,80515.5832971679,0,35926.2419659965,0,214693.96490266,227959.57189756,43414.9449599364,0,216692.553250756,1984.91197725137,61997.1431338306
"1",7.01,"P","2",59.696662902832,92.8125,1.376,"1",666276.626679247,392798.7641333,430403.281759385,51367.5210794977,14733.9150481916,1668.38743390593,66.6666666666667,0,533.333333333333,0,336282.079005328,194068.756255719,0,33906.6843017819,8400,52333.4648105005,38917.718601774
"2",4.1,"P","3",196.23454284668,27.492265,1.548,"2",295210.507156292,981011.657187204,100719.70953907,10352.8459012431,17766.6666666667,4233.33333333333,410649.821525599,0,21466.6666666667,0,73570.3591712595,62698.255601339,273104.174432968,3700,123006.48966817,0,20563.9486372199
"2",16.5,"P","3",201.949111938477,15.8843,2.666,"2",238682.375622243,850945.302856361,19882.432520017,0,0,100,423033.409473655,0,36629.1527395447,0,249263.631403653,35265.9371080498,165649.008784709,0,72053.88661571,266.666666666667,33.3333333333333
"2",13,"P","2",109.13550567627,85.78128,1.032,"1",194657.61623513,198243.019990878,494252.786587653,0,0,0,67241.6039091639,0,3466.66666666667,0,245419.966292397,175337.233907745,200,291941.184741882,330458.294630615,12349.2334305066,405564.965391744
"2",12.4,"P","3",151.062957763672,19.74599,2.666,"2",124220.826326397,473679.150810208,9226.67245338671,0,2139.45950555305,29840.0978811483,194246.248566436,212444.768170457,92305.2810048379,0,96106.2332864851,30190.8114221646,117726.560658286,0,51223.7469201966,0,3789.39164479574
"1",45.5,"P","2",97.0796127319336,72.978175,1.376,"1",365514.657787342,133.333333333333,479769.495257851,133.333333333333,200,0,8300,0,100,0,385358.238275197,94087.6790468193,33.3333333333333,384515.181456585,63366.6666666667,78000.1064561836,202075.751407398
"2",2.9,"K/Ka","2",146.491104125977,22.5938,2.236,"1",20330.5277047679,71862.1358434383,28547.4998962755,0,0,0,90.1969298409919,0,200,0,24330.1587878106,105901.013743963,0,0,21127.0959524411,0,0
"2",4,"P","2",74.7086791992188,84.95315,0.774,"1",165417.007848732,0,109526.864223591,0,0,43875.1672807266,6524.3809261532,0,8014.89937541385,0,6378.92772646155,51981.23719953,0,0,0,16767.258819602,6500
"1",18.5,"P","2",41.8396873474121,65.61568,1.72,"1",576100.012453756,58138.7584255193,642871.609298363,0,66.6755916926074,4166.66666666667,9314.3434087017,0,11133.3333333333,0,716537.887121607,240630.187332714,133.333333333333,0,96984.6361430168,2962.29333395307,16019.7786550452
"1",22.9,"P","2",60.0848693847656,70.77502,1.548,"1",621052.387896521,534115.427550394,452586.892713066,2900,4666.66666666667,254645.478871829,81903.0284954856,0,1066.66666666667,0,54088.9950145909,204667.790992886,133.333333333333,66.6666666666667,13070.586442699,31394.0920366467,0
"1",8,"P","2",155.673370361328,92.8125,2.064,"1",5630.6959715245,446273.046714547,41.9140546778181,0,0,5784.30344159148,59845.114616747,0,55248.8195222085,0,0,266024.803184024,1866.66666666667,8849.82969351113,150915.992456073,62983.1752421858,33.3333333333333
"2",2,"P","2",110.324714660645,31.26994,1.935,"1",8178.34885316637,17266.6666666667,0,0,32.5123985608419,0,2178.64613704429,0,10266.6666666667,0,0,190492.316808618,9079.50553406263,0,2400,775.814345975717,0
"2",4.3,"P","3",312.426574707031,42.66258,1.634,"2",0,57087.0816494028,0,0,0,0,82258.3876787995,0,1007925.73811301,173126.533870213,860.677589774908,141183.723153977,36135.6375227372,0,0,0,497.804150284113
"1",7.1,"K","1",147.602264404297,17.11544,1.548,"3",78282.5036393139,412635.614827825,0,0,8000,72494.160573493,72748.2829633732,492763.556084148,109810.041670043,0,29326.4921224759,81166.9992966034,355549.364584778,0,10196.9200233618,0,5733.33333333333
"2",3,"P","3",244.632293701172,34.440725,1.677,"2",241003.589562965,891633.731188233,0,0,4382.92252539941,26446.8928240629,152810.809499303,0,23994.3578876167,0,36799.0230292179,106731.643353959,485734.317768267,14816.6636492029,116027.074167398,8200,26471.9781518323
"2",7.5,"P","3",196.668380737305,27.492265,1.548,"2",189461.150890364,985424.725524471,0,936.79957476755,0,11138.6951478819,53841.3213634597,0,52210.3644937762,0,221552.686129105,84307.211060919,239447.1775067,800,56021.7328907495,0,3533.33333333333
"1",6.5,"P","2",174.465057373047,66.5625,0.989,"2",2745.05342344443,0,6866.66666666667,0,0,0,4333.33333333333,0,11411.1787864318,0,184210.416578188,96160.6773277124,200939.819061916,86991.889228014,67301.7907396134,66.6666666666667,0
"1",20,"P","2",183.476867675781,89.7375,0.946,"1",30010.6004124066,499239.280301347,0,0,144094.677107687,222786.679206812,79638.6734887958,0,4671.58479158146,0,27143.1464832819,277883.852898232,0,271679.985073097,45877.0849940678,37900,62209.0852621128
"2",5,"K","1",149.93635559082,39.93601,1.419,"1",141362.651681763,415425.351093332,0,0,1969.59277267257,0,14406.1708035568,0,36429.5737234876,0,330259.681354203,209289.649781391,220531.870114027,0,286498.431388431,13837.9990120998,13233.3333333333
"2",29,"K/Ka","1",95.1258010864258,13.28666,1.548,"2",59083.8116854879,35705.685644539,0,0,21920.260390272,1515.55117216582,271.959227820238,0,14700,0,63962.3903925783,100693.284602449,16986.1553589503,0,0,0,0
"2",3,"P","2",85.9143676757812,22.5938,2.3822,"1",151561.65820865,8674.40248840513,41327.6420221742,4934.63651612401,23504.3320753767,4814.3959540835,7255.59175069599,0,108869.892963861,0,83940.8890789885,349941.094806629,47880.3259091458,43.3020940050483,121132.9350324,3266.66666666667,61428.4324238698
"2",6,"K","1",16.683744430542,13.7969,2.58,"2",480340.846926957,87656.7690641386,555715.207439956,74490.3762064586,58089.7461764272,0,58579.4401280582,0,0,0,733373.062643546,8801.58146326236,0,187108.951835129,0,147042.765840452,7133.33333333333
"2",18,"K/Ka","1",114.512634277344,29.69186,5.719,"1",105042.712554903,215726.866442074,81595.4313940073,0,11400,0,21427.6170713982,0,17406.1732720584,0,153584.278457849,135126.083195573,72923.739233864,810.730844487747,504936.757617709,30166.6666666667,6500
"2",15,"P","3",136.354888916016,36.53135,1.548,"2",260890.457492512,448802.590154789,252187.594778426,0,34562.588579425,14000,6516.08344912529,0,1133.33333333333,0,324066.478049441,185057.068821604,7433.33333333333,0,399916.745853495,0,4321.46559315734
"2",6,"P","3",178.027633666992,59.68754,0.774,"1",35707.671970323,99240.1985056465,0,0,0,2445.84501298959,30340.2818065234,0,27186.515668314,0,14950.2137210531,73909.6924344699,53185.5398775755,14320.5471126285,41992.1091424997,3665.92362324397,0
"2",9.03,"P","2",150.549652099609,74.8688,0.86,"1",500196.168760559,527049.213547832,235877.54659536,33.3333333333333,266.666666666667,0,66.6666666666667,0,200,0,6516.17430321251,108892.291911926,66.6666666666667,61086.5768859338,43035.8528822428,98133.3333333333,133.333333333333
"2",4,"K","2",94.1708450317383,31.26994,1.935,"1",206434.579837769,122704.62180969,14187.1956202194,6633.33333333333,0,2533.33333333333,34812.137393405,0,1077.08560526371,0,92668.3946052127,90560.1334825042,33.3333333333333,7846.41675688326,163016.263990623,66.6666666666667,23735.042642323
"1",21,"P","2",111.032661437988,92.8125,0.9288,"1",0,639312.946243054,18563.6113510179,320081.456787312,0,0,259631.714511286,0,33.3333333333333,0,0,71047.248270324,1933.33333333333,701021.119041159,0,82464.2159604792,0
"1",2.9,"P","2",98.3833618164062,92.8125,0.9288,"1",0,336170.456173461,106015.399464235,53330.8596665868,0,0,5266.66666666667,0,233.333333333333,0,114999.596493113,276077.909101402,300,768994.192345757,10373.1291611989,18019.9953905229,0
"2",6.4,"P","3",214.010650634766,54.37193,1.548,"2",256142.921095418,331935.115679806,20120.1140683309,0,33.3333333333333,1512.85507821497,24121.046216848,0,18621.4173528055,0,99395.8819826366,131100.872496834,252.804911136627,6247.89658578423,189068.140894842,3700,14940.3652463574
"2",6.76,"P","2",82.732292175293,72.978175,1.376,"1",2700,235017.862158742,194685.463819443,19969.3805143742,0,0,49582.3822517251,0,0,0,145349.680655925,100840.559987084,66.6666666666667,265039.372066778,0,17600,3137.01269152031
"2",8.8,"P","3",176.740768432617,19.74599,2.666,"2",7100,54366.6666666667,0,0,1904.00892067701,0,258667.858716844,0,78726.4030242513,0,0,194966.159148664,348601.90019093,0,44606.4041713874,233.333333333333,2227.1776398023
"2",7,"P","3",21.8837738037109,31.9438,1.505,"1",616730.437310169,100713.400271414,499435.177555714,20600,69100,0,11058.1919471423,0,100,0,442277.08892267,92564.7427314582,100,33509.2621376117,158737.934581741,5459.91009647648,18657.2386775166
"1",79,"P","1",213.69270324707,29.69186,5.719,"1",60568.1033456756,37306.8141999344,0,0,2866.66666666667,1166.66666666667,4500,0,58302.4031278367,0,11779.1207286743,152328.293304533,10499.4407240301,12860.6484688508,166112.873862117,4300,19788.2567723592
"2",4.5,"P","3",208.103424072266,27.492265,1.548,"2",151642.168342571,992631.104983702,14018.8527822495,0,18300,164676.783837801,113798.031912673,0,3833.33333333333,0,33363.7828945027,83006.1331310115,80299.0513987568,10600,58089.8525896172,11600,47031.1716815255
"1",12,"P","2",62.9573669433594,92.8125,1.075,"1",32466.6666666667,21089.2363558523,69466.2218303555,29002.3790777971,933.333333333333,33.3333333333333,27808.9392081214,0,166.666666666667,0,0,216402.895716674,66.6666666666667,11670.1872989535,10566.6666666667,58949.4698779231,0
"2",9.35,"K","2",61.7923774719238,45.3126,2.5628,"1",264239.280377514,134700,173050.047014824,0,3900,0,49.9785453081131,0,50900.4259795001,0,34746.4856559983,237329.978829723,10642.1722386343,33.3333333333333,99388.2422601183,5366.66666666667,12433.3333333333
"2",25,"K","1",29.6108703613281,32.68566,2.15,"2",98408.3814597999,7501.78766163687,113199.904528885,0,0,0,3253.1607252468,0,1085.55403153102,0,122771.856727925,154469.31938254,5166.66666666667,2250.78252156576,12387.0693703492,0,0
"2",16.65,"K/Ka","2",124.448059082031,22.5938,2.236,"1",60573.5974318597,38848.2531974309,33361.6423268026,9737.03404010157,0,8133.33333333333,9667.38412468233,0,116353.265017776,0,136466.877131627,520005.524529252,12441.6198561899,0,123126.213997411,44.7521320544183,13918.6884433982
"1",17,"P","2",96.3674545288086,71.7563,0.86,"1",691795.843247862,141327.964245677,458863.587825293,66036.0013869682,409210.466236637,9600,5200,0,33.3333333333333,0,46767.0409838494,154091.710639277,0,2166.66666666667,0,48772.4263426945,16936.0142121085
"2",4.73,"P","2",20.4304466247559,89.29689,3.268,"1",0,697073.762786722,0,53539.5093569144,2833.33333333333,4733.33333333333,261114.311683116,0,1066.66666666667,0,5471.7343791388,403784.676645696,9266.66666666667,103635.946221604,0,81469.2531852362,7266.66666666667
"1",22,"P","2",69.6171493530273,92.8125,1.376,"1",0,24022.4503000791,0,10598.2747193639,0,0,3060.78119615364,0,0,0,0,134756.152872149,0,56906.0022045868,3390.63893233736,33.3333333333333,0
"2",6.9,"P","3",189.110214233398,63.57035,1.419,"1",116785.723496981,281380.629463959,0,0,10831.1517801291,6395.75168887774,202684.930703292,278826.612806128,137114.850727764,0,10983.0046265076,196801.626249018,152185.143992817,100,16531.8020465958,0,0
"1",9,"K","1",97.2103958129883,20.3197,1.935,"2",244661.872638059,199850.639674001,113480.171691316,0,24006.5218326015,0,22571.5641650061,0,14707.948791484,0,95936.8342805068,75894.5525308838,566.666666666667,0,166671.222080477,0,3966.66666666667
"1",4.5,"P","2",24.3370532989502,92.8125,1.376,"1",150959.220355758,312408.470402407,94843.035020255,118930.578026002,17650.0298975656,185945.074933095,356860.272443152,0,400,0,0,71417.183151581,463.478386960924,286827.90762465,27666.6666666667,21105.9730308809,3700
